name,value,date
etcd,0.0,2017-03
etcd,0.0,2017-04
etcd,0.0,2017-05
etcd,0.0,2017-06
etcd,0.0,2017-07
etcd,0.0,2017-08
etcd,0.0,2017-09
etcd,0.0,2017-10
etcd,0.0,2017-11
etcd,0.0,2017-12
etcd,0.0,2018-01
etcd,0.0,2018-02
etcd,0.0,2018-03
etcd,0.0,2018-04
etcd,0.0,2018-05
etcd,0.0,2018-06
etcd,0.0,2018-07
etcd,0.0,2018-08
etcd,0.0,2018-09
etcd,0.0,2018-10
etcd,0.0,2018-11
etcd,0.0,2018-12
etcd,0.0,2019-01
etcd,0.0,2019-02
etcd,0.0,2019-03
etcd,0.0,2019-04
etcd,0.0,2019-05
etcd,0.0,2019-06
etcd,0.0,2019-07
etcd,0.0,2019-08
etcd,0.0,2019-09
etcd,0.0,2019-10
etcd,7.148,2019-11
etcd,7.147,2019-12
Aerospike,0.0,2012-11
Aerospike,0.0,2012-12
Aerospike,0.138,2013-01
Aerospike,0.142,2013-02
Aerospike,0.141,2013-03
Aerospike,0.162,2013-04
Aerospike,0.209,2013-05
Aerospike,0.212,2013-06
Aerospike,0.354,2013-07
Aerospike,0.527,2013-08
Aerospike,0.47600000000000003,2013-09
Aerospike,0.442,2013-10
Aerospike,0.43,2013-11
Aerospike,0.625,2013-12
Aerospike,0.617,2014-01
Aerospike,0.664,2014-02
Aerospike,0.698,2014-03
Aerospike,0.617,2014-04
Aerospike,0.627,2014-05
Aerospike,0.685,2014-06
Aerospike,0.755,2014-07
Aerospike,0.987,2014-08
Aerospike,0.9590000000000001,2014-09
Aerospike,1.093,2014-10
Aerospike,1.011,2014-11
Aerospike,1.031,2014-12
Aerospike,1.4269999999999998,2015-01
Aerospike,1.76,2015-02
Aerospike,2.174,2015-03
Aerospike,2.489,2015-04
Aerospike,2.418,2015-05
Aerospike,2.61,2015-06
Aerospike,2.611,2015-07
Aerospike,2.592,2015-08
Aerospike,2.799,2015-09
Aerospike,3.036,2015-10
Aerospike,3.3539999999999996,2015-11
Aerospike,3.458,2015-12
Aerospike,3.6,2016-01
Aerospike,3.97,2016-02
Aerospike,4.095,2016-03
Aerospike,4.198,2016-04
Aerospike,4.529,2016-05
Aerospike,4.5360000000000005,2016-06
Aerospike,4.534,2016-07
Aerospike,4.538,2016-08
Aerospike,4.394,2016-09
Aerospike,4.355,2016-10
Aerospike,4.245,2016-11
Aerospike,4.215,2016-12
Aerospike,4.12,2017-01
Aerospike,4.455,2017-02
Aerospike,4.428,2017-03
Aerospike,4.409,2017-04
Aerospike,4.544,2017-05
Aerospike,4.285,2017-06
Aerospike,4.216,2017-07
Aerospike,4.364,2017-08
Aerospike,4.329,2017-09
Aerospike,4.302,2017-10
Aerospike,4.315,2017-11
Aerospike,4.853,2017-12
Aerospike,4.789,2018-01
Aerospike,4.3469999999999995,2018-02
Aerospike,4.781000000000001,2018-03
Aerospike,4.183,2018-04
Aerospike,4.06,2018-05
Aerospike,4.071000000000001,2018-06
Aerospike,4.404,2018-07
Aerospike,4.066,2018-08
Aerospike,5.166,2018-09
Aerospike,5.345,2018-10
Aerospike,5.77,2018-11
Aerospike,6.212999999999999,2018-12
Aerospike,6.446000000000001,2019-01
Aerospike,6.617999999999999,2019-02
Aerospike,6.731,2019-03
Aerospike,6.2139999999999995,2019-04
Aerospike,7.172000000000001,2019-05
Aerospike,6.468,2019-06
Aerospike,6.5889999999999995,2019-07
Aerospike,6.693,2019-08
Aerospike,5.6610000000000005,2019-09
Aerospike,5.769,2019-10
Aerospike,6.191,2019-11
Aerospike,6.21,2019-12
Ehcache,0.0,2012-11
Ehcache,0.0,2012-12
Ehcache,0.0,2013-01
Ehcache,0.0,2013-02
Ehcache,0.0,2013-03
Ehcache,0.0,2013-04
Ehcache,6.537000000000001,2013-05
Ehcache,6.313,2013-06
Ehcache,6.186,2013-07
Ehcache,6.305,2013-08
Ehcache,6.492000000000001,2013-09
Ehcache,6.462000000000001,2013-10
Ehcache,6.5920000000000005,2013-11
Ehcache,8.571,2013-12
Ehcache,8.203,2014-01
Ehcache,7.441,2014-02
Ehcache,6.885,2014-03
Ehcache,6.439,2014-04
Ehcache,6.449,2014-05
Ehcache,6.652,2014-06
Ehcache,6.575,2014-07
Ehcache,6.817,2014-08
Ehcache,7.051,2014-09
Ehcache,7.398,2014-10
Ehcache,7.456,2014-11
Ehcache,7.322,2014-12
Ehcache,7.64,2015-01
Ehcache,8.302,2015-02
Ehcache,7.818,2015-03
Ehcache,7.704,2015-04
Ehcache,7.917999999999999,2015-05
Ehcache,7.625,2015-06
Ehcache,7.756,2015-07
Ehcache,8.066,2015-08
Ehcache,8.132,2015-09
Ehcache,8.244,2015-10
Ehcache,7.88,2015-11
Ehcache,7.479,2015-12
Ehcache,7.222,2016-01
Ehcache,7.02,2016-02
Ehcache,6.702999999999999,2016-03
Ehcache,6.456,2016-04
Ehcache,6.83,2016-05
Ehcache,6.8420000000000005,2016-06
Ehcache,6.635,2016-07
Ehcache,6.523,2016-08
Ehcache,6.482,2016-09
Ehcache,6.442,2016-10
Ehcache,6.598,2016-11
Ehcache,6.34,2016-12
Ehcache,6.127000000000001,2017-01
Ehcache,7.037000000000001,2017-02
Ehcache,7.135,2017-03
Ehcache,6.832999999999999,2017-04
Ehcache,7.1979999999999995,2017-05
Ehcache,7.42,2017-06
Ehcache,7.152,2017-07
Ehcache,6.933,2017-08
Ehcache,7.144,2017-09
Ehcache,7.244,2017-10
Ehcache,6.995,2017-11
Ehcache,7.2620000000000005,2017-12
Ehcache,6.8660000000000005,2018-01
Ehcache,6.912000000000001,2018-02
Ehcache,7.138999999999999,2018-03
Ehcache,6.943,2018-04
Ehcache,6.936,2018-05
Ehcache,6.768,2018-06
Ehcache,6.42,2018-07
Ehcache,6.544,2018-08
Ehcache,6.372999999999999,2018-09
Ehcache,6.79,2018-10
Ehcache,6.715,2018-11
Ehcache,6.7010000000000005,2018-12
Ehcache,6.468,2019-01
Ehcache,6.801,2019-02
Ehcache,6.46,2019-03
Ehcache,6.489,2019-04
Ehcache,6.591,2019-05
Ehcache,6.315,2019-06
Ehcache,6.557,2019-07
Ehcache,6.692,2019-08
Ehcache,6.067,2019-09
Ehcache,6.037999999999999,2019-10
Ehcache,6.153,2019-11
Ehcache,6.144,2019-12
Riak KV,7.19,2012-11
Riak KV,7.023,2012-12
Riak KV,6.14,2013-01
Riak KV,6.162999999999999,2013-02
Riak KV,6.093999999999999,2013-03
Riak KV,7.197,2013-04
Riak KV,8.738999999999999,2013-05
Riak KV,8.992,2013-06
Riak KV,8.77,2013-07
Riak KV,8.149,2013-08
Riak KV,7.872999999999999,2013-09
Riak KV,7.846,2013-10
Riak KV,9.362,2013-11
Riak KV,10.224,2013-12
Riak KV,10.463,2014-01
Riak KV,10.774000000000001,2014-02
Riak KV,10.487,2014-03
