RedStore,2016-07,0.111
RedStore,2016-08,0.215
RedStore,2016-09,0.119
RedStore,2016-10,0.107
RedStore,2016-11,0.097
RedStore,2016-12,0.088
RedStore,2017-01,0.058
RedStore,2017-02,0.068
RedStore,2017-03,0.123
RedStore,2017-04,0.202
RedStore,2017-05,0.180
RedStore,2017-06,0.116
RedStore,2017-07,0.114
RedStore,2017-08,0.223
RedStore,2017-09,0.222
RedStore,2017-10,0.188
RedStore,2017-11,0.154
RedStore,2017-12,0.170
RedStore,2018-01,0.162
RedStore,2018-02,0.169
RedStore,2018-03,0.155
RedStore,2018-04,0.148
RedStore,2018-05,0.136
RedStore,2018-06,0.118
RedStore,2018-07,0.122
RedStore,2018-08,0.116
RedStore,2018-09,0.115
RedStore,2018-10,0.134
RedStore,2018-11,0.114
RedStore,2018-12,0.132
RedStore,2019-01,0.148
RedStore,2019-02,0.168
RedStore,2019-03,0.150
RedStore,2019-04,0.140
RedStore,2019-05,0.135
RedStore,2019-06,0.146
RedStore,2019-07,0.158
RedStore,2019-08,0.169
RedStore,2019-09,0.168
RedStore,2019-10,0.192
RedStore,2019-11,0.188
Actian Vector,2013-06,0.551
Actian Vector,2013-07,0.403
Actian Vector,2013-08,0.489
Actian Vector,2013-09,0.565
Actian Vector,2013-10,0.589
Actian Vector,2013-11,0.673
Actian Vector,2013-12,0.683
Actian Vector,2014-01,0.560
Actian Vector,2014-02,0.527
Actian Vector,2014-03,0.514
Actian Vector,2014-04,0.512
Actian Vector,2014-05,0.511
Actian Vector,2014-06,0.522
Actian Vector,2014-07,0.506
Actian Vector,2014-08,0.516
Actian Vector,2014-09,0.557
Actian Vector,2014-10,0.583
Actian Vector,2014-11,0.592
Actian Vector,2014-12,0.587
Actian Vector,2015-01,0.577
Actian Vector,2015-02,0.586
Actian Vector,2015-03,0.613
Actian Vector,2015-04,0.657
Actian Vector,2015-05,0.698
Actian Vector,2015-06,0.726
Actian Vector,2015-07,0.719
Actian Vector,2015-08,0.737
Actian Vector,2015-09,0.736
Actian Vector,2015-10,0.714
Actian Vector,2015-11,0.693
Actian Vector,2015-12,0.671
Actian Vector,2016-01,0.641
Actian Vector,2016-02,0.603
Actian Vector,2016-03,0.562
Actian Vector,2016-04,0.531
Actian Vector,2016-05,0.528
Actian Vector,2016-06,0.541
Actian Vector,2016-07,0.537
Actian Vector,2016-08,0.608
Actian Vector,2016-09,0.522
Actian Vector,2016-10,0.554
Actian Vector,2016-11,0.540
Actian Vector,2016-12,0.526
Actian Vector,2017-01,0.542
Actian Vector,2017-02,0.535
Actian Vector,2017-03,0.483
Actian Vector,2017-04,0.595
Actian Vector,2017-05,0.632
Actian Vector,2017-06,0.664
Actian Vector,2017-07,0.663
Actian Vector,2017-08,0.624
Actian Vector,2017-09,0.642
Actian Vector,2017-10,0.633
Actian Vector,2017-11,0.616
Actian Vector,2017-12,0.599
Actian Vector,2018-01,0.634
Actian Vector,2018-02,0.621
Actian Vector,2018-03,0.600
Actian Vector,2018-04,0.590
Actian Vector,2018-05,0.556
Actian Vector,2018-06,0.600
Actian Vector,2018-07,0.639
Actian Vector,2018-08,0.645
Actian Vector,2018-09,0.640
Actian Vector,2018-10,0.661
Actian Vector,2018-11,0.640
Actian Vector,2018-12,0.733
Actian Vector,2019-01,0.718
Actian Vector,2019-02,0.713
Actian Vector,2019-03,0.759
Actian Vector,2019-04,0.712
Actian Vector,2019-05,0.725
Actian Vector,2019-06,0.722
Actian Vector,2019-07,0.796
Actian Vector,2019-08,0.809
Actian Vector,2019-09,0.784
Actian Vector,2019-10,0.788
Actian Vector,2019-11,0.740
Geode,2017-03,0.515
Geode,2017-04,0.768
Geode,2017-05,0.905
Geode,2017-06,0.834
Geode,2017-07,0.881
Geode,2017-08,1.006
Geode,2017-09,0.972
Geode,2017-10,0.874
Geode,2017-11,1.095
Geode,2017-12,1.153
Geode,2018-01,0.878
Geode,2018-02,0.983
Geode,2018-03,0.880
Geode,2018-04,0.947
Geode,2018-05,0.978
Geode,2018-06,1.048
Geode,2018-07,1.032
Geode,2018-08,1.321
Geode,2018-09,1.453
Geode,2018-10,1.472
Geode,2018-11,1.431
Geode,2018-12,1.233
Geode,2019-01,1.280
Geode,2019-02,1.366
Geode,2019-03,1.799
Geode,2019-04,1.586
Geode,2019-05,1.328
Geode,2019-06,1.589
Geode,2019-07,2.245
Geode,2019-08,1.481
Geode,2019-09,1.521
Geode,2019-10,1.764
Geode,2019-11,1.605
MapDB,2014-05,0.447
MapDB,2014-06,0.418
MapDB,2014-07,0.353
MapDB,2014-08,0.291
MapDB,2014-09,0.261
MapDB,2014-10,0.245
MapDB,2014-11,0.211
MapDB,2014-12,0.214
MapDB,2015-01,0.191
MapDB,2015-02,0.229
MapDB,2015-03,0.190
MapDB,2015-04,0.164
MapDB,2015-05,0.192
MapDB,2015-06,0.217
MapDB,2015-07,0.268
MapDB,2015-08,0.301
MapDB,2015-09,0.315
MapDB,2015-10,0.308
MapDB,2015-11,0.290
MapDB,2015-12,0.287
MapDB,2016-01,0.279
MapDB,2016-02,0.276
MapDB,2016-03,0.267
MapDB,2016-04,0.274
MapDB,2016-05,0.310
MapDB,2016-06,0.345
MapDB,2016-07,0.354
MapDB,2016-08,0.494
MapDB,2016-09,0.368
MapDB,2016-10,0.358
MapDB,2016-11,0.340
MapDB,2016-12,0.322
MapDB,2017-01,0.341
MapDB,2017-02,0.357
MapDB,2017-03,0.398
MapDB,2017-04,0.569
MapDB,2017-05,0.578
MapDB,2017-06,0.509
MapDB,2017-07,0.490
MapDB,2017-08,0.486
MapDB,2017-09,0.453
MapDB,2017-10,0.429
MapDB,2017-11,0.503
MapDB,2017-12,0.494
MapDB,2018-01,0.416
MapDB,2018-02,0.427
MapDB,2018-03,0.421
MapDB,2018-04,0.417
MapDB,2018-05,0.389
MapDB,2018-06,0.411
MapDB,2018-07,0.411
MapDB,2018-08,0.422
MapDB,2018-09,0.414
MapDB,2018-10,0.384
MapDB,2018-11,0.379
MapDB,2018-12,0.449
MapDB,2019-01,0.487
MapDB,2019-02,0.499
MapDB,2019-03,0.587
MapDB,2019-04,0.493
MapDB,2019-05,0.499
MapDB,2019-06,0.485
MapDB,2019-07,0.500
MapDB,2019-08,0.451
MapDB,2019-09,0.463
MapDB,2019-10,0.468
MapDB,2019-11,0.473
Kognitio,2013-03,0.321
Kognitio,2013-04,0.316
Kognitio,2013-05,0.305
Kognitio,2013-06,0.378
Kognitio,2013-07,0.380
Kognitio,2013-08,0.394
Kognitio,2013-09,0.390
Kognitio,2013-10,0.404
Kognitio,2013-11,0.461
Kognitio,2013-12,0.458
Kognitio,2014-01,0.449
Kognitio,2014-02,0.447
Kognitio,2014-03,0.427
Kognitio,2014-04,0.436
Kognitio,2014-05,0.456
Kognitio,2014-06,0.471
Kognitio,2014-07,0.565
Kognitio,2014-08,0.633
Kognitio,2014-09,0.728
Kognitio,2014-10,0.717
Kognitio,2014-11,0.621
Kognitio,2014-12,0.529
Kognitio,2015-01,0.518
Kognitio,2015-02,0.525
Kognitio,2015-03,0.515
Kognitio,2015-04,0.500
Kognitio,2015-05,0.535
Kognitio,2015-06,0.572
Kognitio,2015-07,0.632
Kognitio,2015-08,0.702
Kognitio,2015-09,0.724
Kognitio,2015-10,0.665
Kognitio,2015-11,0.647
Kognitio,2015-12,0.644
Kognitio,2016-01,0.644
Kognitio,2016-02,0.609
Kognitio,2016-03,0.576
Kognitio,2016-04,0.545
Kognitio,2016-05,0.504
Kognitio,2016-06,0.487
Kognitio,2016-07,0.483
Kognitio,2016-08,0.614
Kognitio,2016-09,0.495
Kognitio,2016-10,0.492
Kognitio,2016-11,0.491
Kognitio,2016-12,0.490
Kognitio,2017-01,0.502
Kognitio,2017-02,0.542
Kognitio,2017-03,0.578
Kognitio,2017-04,0.659
Kognitio,2017-05,0.662
Kognitio,2017-06,0.671
Kognitio,2017-07,0.682
Kognitio,2017-08,0.696
Kognitio,2017-09,0.741
Kognitio,2017-10,0.728
Kognitio,2017-11,0.707
Kognitio,2017-12,0.687
Kognitio,2018-01,0.661
Kognitio,2018-02,0.638
Kognitio,2018-03,0.618
Kognitio,2018-04,0.614
Kognitio,2018-05,0.594
Kognitio,2018-06,0.608
Kognitio,2018-07,0.624
Kognitio,2018-08,0.625
Kognitio,2018-09,0.644
Kognitio,2018-10,0.656
Kognitio,2018-11,0.703
Kognitio,2018-12,0.753
Kognitio,2019-01,0.779
Kognitio,2019-02,0.826
Kognitio,2019-03,0.835
Kognitio,2019-04,0.806
Kognitio,2019-05,0.814
Kognitio,2019-06,0.807
Kognitio,2019-07,0.787
Kognitio,2019-08,0.781
Kognitio,2019-09,0.780
Kognitio,2019-10,0.780
Kognitio,2019-11,0.780
FlockDB,2013-02,0.005
FlockDB,2013-03,0.005
FlockDB,2013-04,0.005
FlockDB,2013-05,0.005
FlockDB,2013-06,0.054
FlockDB,2013-07,0.073
FlockDB,2013-08,0.093
FlockDB,2013-09,0.104
FlockDB,2013-10,0.115
FlockDB,2013-11,0.050
FlockDB,2013-12,0.065
FlockDB,2014-01,0.063
FlockDB,2014-02,0.059
FlockDB,2014-03,0.053
FlockDB,2014-04,0.078
FlockDB,2014-05,0.080
FlockDB,2014-06,0.087
FlockDB,2014-07,0.094
FlockDB,2014-08,0.099
FlockDB,2014-09,0.116
FlockDB,2014-10,0.122
FlockDB,2014-11,0.123
FlockDB,2014-12,0.126
FlockDB,2015-01,0.128
FlockDB,2015-02,0.137
FlockDB,2015-03,0.134
FlockDB,2015-04,0.115
FlockDB,2015-05,0.142
FlockDB,2015-06,0.166
FlockDB,2015-07,0.179
FlockDB,2015-08,0.184
FlockDB,2015-09,0.183
FlockDB,2015-10,0.164
FlockDB,2015-11,0.145
FlockDB,2015-12,0.148
FlockDB,2016-01,0.146
FlockDB,2016-02,0.136
FlockDB,2016-03,0.134
FlockDB,2016-04,0.150
FlockDB,2016-05,0.128
FlockDB,2016-06,0.123
FlockDB,2016-07,0.122
FlockDB,2016-08,0.121
FlockDB,2016-09,0.118
FlockDB,2016-10,0.113
FlockDB,2016-11,0.104
FlockDB,2016-12,0.103
FlockDB,2017-01,0.122
FlockDB,2017-02,0.115
FlockDB,2017-03,0.126
FlockDB,2017-04,0.189
FlockDB,2017-05,0.191
FlockDB,2017-06,0.157
FlockDB,2017-07,0.168
FlockDB,2017-08,0.172
FlockDB,2017-09,0.191
FlockDB,2017-10,0.170
FlockDB,2017-11,0.158
FlockDB,2017-12,0.147
FlockDB,2018-01,0.141
FlockDB,2018-02,0.142
FlockDB,2018-03,0.133
FlockDB,2018-04,0.134
FlockDB,2018-05,0.115
FlockDB,2018-06,0.129
FlockDB,2018-07,0.118
FlockDB,2018-08,0.128
FlockDB,2018-09,0.126
FlockDB,2018-10,0.153
FlockDB,2018-11,0.171
FlockDB,2018-12,0.229
FlockDB,2019-01,0.254
FlockDB,2019-02,0.262
FlockDB,2019-03,0.270
FlockDB,2019-04,0.268
FlockDB,2019-05,0.271
FlockDB,2019-06,0.274
FlockDB,2019-07,0.274
FlockDB,2019-08,0.270
FlockDB,2019-09,0.257
FlockDB,2019-10,0.266
FlockDB,2019-11,0.278
SearchBlox,2013-03,0.005
SearchBlox,2013-04,0.005
SearchBlox,2013-05,0.005
SearchBlox,2013-06,0.013
SearchBlox,2013-07,0.024
SearchBlox,2013-08,0.106
SearchBlox,2013-09,0.116
SearchBlox,2013-10,0.108
SearchBlox,2013-11,0.032
SearchBlox,2013-12,0.042
SearchBlox,2014-01,0.042
SearchBlox,2014-02,0.049
SearchBlox,2014-03,0.040
SearchBlox,2014-04,0.042
SearchBlox,2014-05,0.039
SearchBlox,2014-06,0.040
SearchBlox,2014-07,0.038
SearchBlox,2014-08,0.042
SearchBlox,2014-09,0.059
SearchBlox,2014-10,0.079
SearchBlox,2014-11,0.080
SearchBlox,2014-12,0.087
SearchBlox,2015-01,0.079
SearchBlox,2015-02,0.081
SearchBlox,2015-03,0.092
SearchBlox,2015-04,0.084
SearchBlox,2015-05,0.163
SearchBlox,2015-06,0.171
SearchBlox,2015-07,0.175
SearchBlox,2015-08,0.197
SearchBlox,2015-09,0.210
SearchBlox,2015-10,0.194
SearchBlox,2015-11,0.179
SearchBlox,2015-12,0.174
SearchBlox,2016-01,0.174
SearchBlox,2016-02,0.166
SearchBlox,2016-03,0.158
SearchBlox,2016-04,0.155
SearchBlox,2016-05,0.129
SearchBlox,2016-06,0.118
SearchBlox,2016-07,0.120
SearchBlox,2016-08,0.132
SearchBlox,2016-09,0.118
SearchBlox,2016-10,0.112
SearchBlox,2016-11,0.099
SearchBlox,2016-12,0.076
SearchBlox,2017-01,0.082
SearchBlox,2017-02,0.094
SearchBlox,2017-03,0.194
SearchBlox,2017-04,0.253
SearchBlox,2017-05,0.305
SearchBlox,2017-06,0.288
SearchBlox,2017-07,0.265
SearchBlox,2017-08,0.270
SearchBlox,2017-09,0.252
SearchBlox,2017-10,0.239
SearchBlox,2017-11,0.227
SearchBlox,2017-12,0.235
SearchBlox,2018-01,0.250
SearchBlox,2018-02,0.279
SearchBlox,2018-03,0.264
SearchBlox,2018-04,0.250
SearchBlox,2018-05,0.181
SearchBlox,2018-06,0.243
SearchBlox,2018-07,0.231
SearchBlox,2018-08,0.246
SearchBlox,2018-09,0.247
SearchBlox,2018-10,0.241
SearchBlox,2018-11,0.238
SearchBlox,2018-12,0.240
SearchBlox,2019-01,0.270
SearchBlox,2019-02,0.272
SearchBlox,2019-03,0.285
SearchBlox,2019-04,0.253
SearchBlox,2019-05,0.256
SearchBlox,2019-06,0.268
SearchBlox,2019-07,0.279
SearchBlox,2019-08,0.265
SearchBlox,2019-09,0.262
SearchBlox,2019-10,0.280
SearchBlox,2019-11,0.293
BrightstarDB,2012-10,0.005
BrightstarDB,2012-11,0.005
BrightstarDB,2012-12,0.005
BrightstarDB,2013-01,0.005
BrightstarDB,2013-02,0.005
BrightstarDB,2013-03,0.005
BrightstarDB,2013-04,0.005
BrightstarDB,2013-05,0.005
BrightstarDB,2013-06,0.005
BrightstarDB,2013-07,0.005
BrightstarDB,2013-08,0.005
BrightstarDB,2013-09,0.005
BrightstarDB,2013-10,0.005
BrightstarDB,2013-11,0.005
BrightstarDB,2013-12,0.005
BrightstarDB,2014-01,0.005
BrightstarDB,2014-02,0.005
BrightstarDB,2014-03,0.005
BrightstarDB,2014-04,0.005
BrightstarDB,2014-05,0.005
BrightstarDB,2014-06,0.005
BrightstarDB,2014-07,0.005
BrightstarDB,2014-08,0.005
BrightstarDB,2014-09,0.005
BrightstarDB,2014-10,0.005
BrightstarDB,2014-11,0.006
BrightstarDB,2014-12,0.021
BrightstarDB,2015-01,0.021
BrightstarDB,2015-02,0.077
BrightstarDB,2015-03,0.021
BrightstarDB,2015-04,0.005
BrightstarDB,2015-05,0.020
BrightstarDB,2015-06,0.071
BrightstarDB,2015-07,0.147
BrightstarDB,2015-08,0.133
BrightstarDB,2015-09,0.219
BrightstarDB,2015-10,0.254
BrightstarDB,2015-11,0.186
BrightstarDB,2015-12,0.191
BrightstarDB,2016-01,0.189
BrightstarDB,2016-02,0.183
BrightstarDB,2016-03,0.180
BrightstarDB,2016-04,0.175
BrightstarDB,2016-05,0.139
BrightstarDB,2016-06,0.107
BrightstarDB,2016-07,0.107
BrightstarDB,2016-08,0.110
BrightstarDB,2016-09,0.105
BrightstarDB,2016-10,0.097
BrightstarDB,2016-11,0.089
BrightstarDB,2016-12,0.083
BrightstarDB,2017-01,0.057
BrightstarDB,2017-02,0.053
BrightstarDB,2017-03,0.066
BrightstarDB,2017-04,0.091
BrightstarDB,2017-05,0.148
BrightstarDB,2017-06,0.106
BrightstarDB,2017-07,0.126
BrightstarDB,2017-08,0.145
BrightstarDB,2017-09,0.163
BrightstarDB,2017-10,0.143
BrightstarDB,2017-11,0.131
BrightstarDB,2017-12,0.126
BrightstarDB,2018-01,0.136
BrightstarDB,2018-02,0.130
BrightstarDB,2018-03,0.123
BrightstarDB,2018-04,0.114
BrightstarDB,2018-05,0.131
BrightstarDB,2018-06,0.125
BrightstarDB,2018-07,0.111
BrightstarDB,2018-08,0.108
BrightstarDB,2018-09,0.102
BrightstarDB,2018-10,0.074
BrightstarDB,2018-11,0.067
BrightstarDB,2018-12,0.073
BrightstarDB,2019-01,0.084
BrightstarDB,2019-02,0.086
BrightstarDB,2019-03,0.062
BrightstarDB,2019-04,0.057
BrightstarDB,2019-05,0.033
BrightstarDB,2019-06,0.050
BrightstarDB,2019-07,0.071
BrightstarDB,2019-08,0.079
BrightstarDB,2019-09,0.080
BrightstarDB,2019-10,0.084
BrightstarDB,2019-11,0.087
JanusGraph,2017-04,0.119
JanusGraph,2017-05,0.122
JanusGraph,2017-06,0.228
JanusGraph,2017-07,0.226
JanusGraph,2017-08,0.220
JanusGraph,2017-09,0.244
JanusGraph,2017-10,0.261
JanusGraph,2017-11,0.314
JanusGraph,2017-12,0.418
JanusGraph,2018-01,0.215
JanusGraph,2018-02,0.301
JanusGraph,2018-03,0.293
JanusGraph,2018-04,0.408
JanusGraph,2018-05,0.359
JanusGraph,2018-06,0.499
JanusGraph,2018-07,0.539
JanusGraph,2018-08,0.902
JanusGraph,2018-09,1.014
JanusGraph,2018-10,1.116
JanusGraph,2018-11,1.257
JanusGraph,2018-12,1.256
JanusGraph,2019-01,1.230
JanusGraph,2019-02,1.326
JanusGraph,2019-03,1.382
JanusGraph,2019-04,1.624
JanusGraph,2019-05,1.552
JanusGraph,2019-06,1.670
JanusGraph,2019-07,1.941
JanusGraph,2019-08,1.454
JanusGraph,2019-09,1.648
JanusGraph,2019-10,1.796
JanusGraph,2019-11,1.749
Kyoto Cabinet,2012-10,0.005
Kyoto Cabinet,2012-11,0.005
Kyoto Cabinet,2012-12,0.005
Kyoto Cabinet,2013-01,0.005
Kyoto Cabinet,2013-02,0.005
Kyoto Cabinet,2013-03,0.005
Kyoto Cabinet,2013-04,0.005
Kyoto Cabinet,2013-05,0.005
Kyoto Cabinet,2013-06,0.005
Kyoto Cabinet,2013-07,0.005
Kyoto Cabinet,2013-08,0.010
Kyoto Cabinet,2013-09,0.007
Kyoto Cabinet,2013-10,0.006
Kyoto Cabinet,2013-11,0.058
Kyoto Cabinet,2013-12,0.005
Kyoto Cabinet,2014-01,0.051
Kyoto Cabinet,2014-02,0.050
Kyoto Cabinet,2014-03,0.042
Kyoto Cabinet,2014-04,0.046
Kyoto Cabinet,2014-05,0.048
Kyoto Cabinet,2014-06,0.054
Kyoto Cabinet,2014-07,0.066
Kyoto Cabinet,2014-08,0.066
Kyoto Cabinet,2014-09,0.083
Kyoto Cabinet,2014-10,0.085
Kyoto Cabinet,2014-11,0.085
Kyoto Cabinet,2014-12,0.089
Kyoto Cabinet,2015-01,0.103
Kyoto Cabinet,2015-02,0.101
Kyoto Cabinet,2015-03,0.091
Kyoto Cabinet,2015-04,0.089
Kyoto Cabinet,2015-05,0.109
Kyoto Cabinet,2015-06,0.123
Kyoto Cabinet,2015-07,0.131
Kyoto Cabinet,2015-08,0.154
Kyoto Cabinet,2015-09,0.149
Kyoto Cabinet,2015-10,0.133
Kyoto Cabinet,2015-11,0.125
Kyoto Cabinet,2015-12,0.146
Kyoto Cabinet,2016-01,0.143
Kyoto Cabinet,2016-02,0.141
Kyoto Cabinet,2016-03,0.137
Kyoto Cabinet,2016-04,0.136
Kyoto Cabinet,2016-05,0.132
Kyoto Cabinet,2016-06,0.137
Kyoto Cabinet,2016-07,0.138
Kyoto Cabinet,2016-08,0.138
Kyoto Cabinet,2016-09,0.134
Kyoto Cabinet,2016-10,0.134
Kyoto Cabinet,2016-11,0.134
Kyoto Cabinet,2016-12,0.131
Kyoto Cabinet,2017-01,0.173
Kyoto Cabinet,2017-02,0.185
Kyoto Cabinet,2017-03,0.204
Kyoto Cabinet,2017-04,0.256
Kyoto Cabinet,2017-05,0.279
Kyoto Cabinet,2017-06,0.281
Kyoto Cabinet,2017-07,0.280
Kyoto Cabinet,2017-08,0.264
Kyoto Cabinet,2017-09,0.235
Kyoto Cabinet,2017-10,0.255
Kyoto Cabinet,2017-11,0.243
Kyoto Cabinet,2017-12,0.227
Kyoto Cabinet,2018-01,0.204
Kyoto Cabinet,2018-02,0.211
Kyoto Cabinet,2018-03,0.208
Kyoto Cabinet,2018-04,0.209
Kyoto Cabinet,2018-05,0.156
Kyoto Cabinet,2018-06,0.199
Kyoto Cabinet,2018-07,0.203
Kyoto Cabinet,2018-08,0.202
Kyoto Cabinet,2018-09,0.206
Kyoto Cabinet,2018-10,0.228
Kyoto Cabinet,2018-11,0.248
Kyoto Cabinet,2018-12,0.227
Kyoto Cabinet,2019-01,0.247
Kyoto Cabinet,2019-02,0.244
Kyoto Cabinet,2019-03,0.270
Kyoto Cabinet,2019-04,0.279
Kyoto Cabinet,2019-05,0.288
Kyoto Cabinet,2019-06,0.264
Kyoto Cabinet,2019-07,0.265
Kyoto Cabinet,2019-08,0.259
Kyoto Cabinet,2019-09,0.249
Kyoto Cabinet,2019-10,0.254
Kyoto Cabinet,2019-11,0.254
ModeShape,2012-10,0.090
ModeShape,2012-11,0.005
ModeShape,2012-12,0.005
ModeShape,2013-01,0.005
ModeShape,2013-02,0.005
ModeShape,2013-03,0.005
ModeShape,2013-04,0.005
ModeShape,2013-05,0.005
ModeShape,2013-06,0.005
ModeShape,2013-07,0.005
ModeShape,2013-08,0.005
ModeShape,2013-09,0.005
ModeShape,2013-10,0.005
ModeShape,2013-11,0.036
ModeShape,2013-12,0.039
ModeShape,2014-01,0.005
ModeShape,2014-02,0.013
ModeShape,2014-03,0.017
ModeShape,2014-04,0.008
ModeShape,2014-05,0.010
ModeShape,2014-06,0.006
ModeShape,2014-07,0.009
ModeShape,2014-08,0.014
ModeShape,2014-09,0.039
ModeShape,2014-10,0.043
ModeShape,2014-11,0.098
ModeShape,2014-12,0.116
ModeShape,2015-01,0.080
ModeShape,2015-02,0.058
ModeShape,2015-03,0.110
ModeShape,2015-04,0.108
ModeShape,2015-05,0.179
ModeShape,2015-06,0.206
ModeShape,2015-07,0.243
ModeShape,2015-08,0.277
ModeShape,2015-09,0.283
ModeShape,2015-10,0.266
ModeShape,2015-11,0.229
ModeShape,2015-12,0.215
ModeShape,2016-01,0.221
ModeShape,2016-02,0.218
ModeShape,2016-03,0.228
ModeShape,2016-04,0.224
ModeShape,2016-05,0.224
ModeShape,2016-06,0.201
ModeShape,2016-07,0.188
ModeShape,2016-08,0.212
ModeShape,2016-09,0.182
ModeShape,2016-10,0.169
ModeShape,2016-11,0.165
ModeShape,2016-12,0.155
ModeShape,2017-01,0.183
ModeShape,2017-02,0.231
ModeShape,2017-03,0.290
ModeShape,2017-04,0.353
ModeShape,2017-05,0.351
ModeShape,2017-06,0.358
ModeShape,2017-07,0.370
ModeShape,2017-08,0.379
ModeShape,2017-09,0.346
ModeShape,2017-10,0.346
ModeShape,2017-11,0.308
ModeShape,2017-12,0.343
ModeShape,2018-01,0.202
ModeShape,2018-02,0.125
ModeShape,2018-03,0.104
ModeShape,2018-04,0.116
ModeShape,2018-05,0.176
ModeShape,2018-06,0.239
ModeShape,2018-07,0.253
ModeShape,2018-08,0.249
ModeShape,2018-09,0.265
ModeShape,2018-10,0.292
ModeShape,2018-11,0.310
ModeShape,2018-12,0.336
ModeShape,2019-01,0.342
ModeShape,2019-02,0.348
ModeShape,2019-03,0.342
ModeShape,2019-04,0.344
ModeShape,2019-05,0.344
ModeShape,2019-06,0.339
ModeShape,2019-07,0.337
ModeShape,2019-08,0.314
ModeShape,2019-09,0.328
ModeShape,2019-10,0.313
ModeShape,2019-11,0.316
Bangdb,2012-10,0.005
Bangdb,2012-11,0.005
Bangdb,2012-12,0.005
Bangdb,2013-01,0.005
Bangdb,2013-02,0.005
Bangdb,2013-03,0.005
Bangdb,2013-04,0.005
Bangdb,2013-05,0.005
Bangdb,2013-06,0.005
Bangdb,2013-07,0.005
Bangdb,2013-08,0.005
Bangdb,2013-09,0.005
Bangdb,2013-10,0.005
Bangdb,2013-11,0.005
Bangdb,2013-12,0.005
Bangdb,2014-01,0.005
Bangdb,2014-02,0.005
Bangdb,2014-03,0.005
Bangdb,2014-04,0.005
Bangdb,2014-05,0.005
Bangdb,2014-06,0.005
Bangdb,2014-07,0.007
Bangdb,2014-08,0.005
Bangdb,2014-09,0.005
Bangdb,2014-10,0.005
Bangdb,2014-11,0.005
Bangdb,2014-12,0.005
Bangdb,2015-01,0.005
Bangdb,2015-02,0.005
Bangdb,2015-03,0.005
Bangdb,2015-04,0.005
Bangdb,2015-05,0.005
Bangdb,2015-06,0.005
Bangdb,2015-07,0.005
Bangdb,2015-08,0.005
Bangdb,2015-09,0.005
Bangdb,2015-10,0.005
Bangdb,2015-11,0.005
Bangdb,2015-12,0.005
Bangdb,2016-01,0.005
Bangdb,2016-02,0.005
Bangdb,2016-03,0.005
Bangdb,2016-04,0.005
Bangdb,2016-05,0.005
Bangdb,2016-06,0.014
Bangdb,2016-07,0.005
Bangdb,2016-08,0.015
Bangdb,2016-09,0.005
Bangdb,2016-10,0.016
Bangdb,2016-11,0.015
Bangdb,2016-12,0.005
Bangdb,2017-01,0.005
Bangdb,2017-02,0.005
Bangdb,2017-03,0.005
Bangdb,2017-04,0.005
Bangdb,2017-05,0.009
Bangdb,2017-06,0.005
Bangdb,2017-07,0.050
Bangdb,2017-08,0.081
Bangdb,2017-09,0.057
Bangdb,2017-10,0.078
Bangdb,2017-11,0.050
Bangdb,2017-12,0.005
Bangdb,2018-01,0.033
Bangdb,2018-02,0.035
Bangdb,2018-03,0.037
Bangdb,2018-04,0.019
Bangdb,2018-05,0.013
Bangdb,2018-06,0.025
Bangdb,2018-07,0.026
Bangdb,2018-08,0.014
Bangdb,2018-09,0.029
Bangdb,2018-10,0.075
Bangdb,2018-11,0.078
Bangdb,2018-12,0.069
Bangdb,2019-01,0.072
Bangdb,2019-02,0.092
Bangdb,2019-03,0.080
Bangdb,2019-04,0.080
Bangdb,2019-05,0.094
Bangdb,2019-06,0.059
Bangdb,2019-07,0.052
Bangdb,2019-08,0.087
Bangdb,2019-09,0.092
Bangdb,2019-10,0.082
Bangdb,2019-11,0.051
OpenBase,2012-10,0.350
OpenBase,2012-11,0.224
OpenBase,2012-12,0.237
OpenBase,2013-01,0.240
OpenBase,2013-02,0.236
OpenBase,2013-03,0.239
OpenBase,2013-04,0.191
OpenBase,2013-05,0.201
OpenBase,2013-06,0.284
OpenBase,2013-07,0.289
OpenBase,2013-08,0.310
OpenBase,2013-09,0.348
OpenBase,2013-10,0.317
OpenBase,2013-11,0.380
OpenBase,2013-12,0.382
OpenBase,2014-01,0.368
OpenBase,2014-02,0.413
OpenBase,2014-03,0.376
OpenBase,2014-04,0.385
OpenBase,2014-05,0.392
OpenBase,2014-06,0.384
OpenBase,2014-07,0.374
OpenBase,2014-08,0.385
OpenBase,2014-09,0.406
OpenBase,2014-10,0.416
OpenBase,2014-11,0.431
OpenBase,2014-12,0.429
OpenBase,2015-01,0.436
OpenBase,2015-02,0.452
OpenBase,2015-03,0.450
OpenBase,2015-04,0.445
OpenBase,2015-05,0.500
OpenBase,2015-06,0.525
OpenBase,2015-07,0.548
OpenBase,2015-08,0.588
OpenBase,2015-09,0.558
OpenBase,2015-10,0.535
OpenBase,2015-11,0.522
OpenBase,2015-12,0.527
OpenBase,2016-01,0.523
OpenBase,2016-02,0.510
OpenBase,2016-03,0.501
OpenBase,2016-04,0.503
OpenBase,2016-05,0.493
OpenBase,2016-06,0.477
OpenBase,2016-07,0.469
OpenBase,2016-08,0.482
OpenBase,2016-09,0.479
OpenBase,2016-10,0.488
OpenBase,2016-11,0.474
OpenBase,2016-12,0.456
OpenBase,2017-01,0.476
OpenBase,2017-02,0.497
