name,value,date
CouchDB,28.35,2015-02
CouchDB,27.918000000000003,2015-03
CouchDB,26.947,2015-04
CouchDB,27.162,2015-05
CouchDB,27.936,2015-06
CouchDB,26.935,2015-07
CouchDB,27.283,2015-08
CouchDB,26.592,2015-09
CouchDB,26.869,2015-10
CouchDB,26.375,2015-11
CouchDB,25.041999999999998,2015-12
CouchDB,24.119,2016-01
CouchDB,23.541999999999998,2016-02
CouchDB,23.384,2016-03
CouchDB,22.363000000000003,2016-04
CouchDB,21.987,2016-05
CouchDB,21.709,2016-06
CouchDB,21.004,2016-07
CouchDB,21.055,2016-08
CouchDB,21.476,2016-09
CouchDB,22.180999999999997,2016-10
CouchDB,22.656,2016-11
CouchDB,22.35,2016-12
CouchDB,21.983,2017-01
CouchDB,23.43,2017-02
CouchDB,22.938000000000002,2017-03
CouchDB,22.368000000000002,2017-04
CouchDB,22.404,2017-05
CouchDB,22.151999999999997,2017-06
CouchDB,22.146,2017-07
CouchDB,21.339000000000002,2017-08
CouchDB,20.995,2017-09
CouchDB,21.333000000000002,2017-10
CouchDB,20.509,2017-11
CouchDB,20.664,2017-12
CouchDB,20.663,2018-01
CouchDB,20.295,2018-02
CouchDB,20.205,2018-03
CouchDB,19.852999999999998,2018-04
CouchDB,19.423,2018-05
CouchDB,20.194000000000003,2018-06
CouchDB,19.498,2018-07
CouchDB,18.436,2018-08
CouchDB,18.642,2018-09
CouchDB,19.385,2018-10
CouchDB,18.727,2018-11
CouchDB,19.182000000000002,2018-12
CouchDB,19.324,2019-01
CouchDB,19.999000000000002,2019-02
CouchDB,18.633,2019-03
CouchDB,20.435,2019-04
CouchDB,19.112000000000002,2019-05
CouchDB,19.222,2019-06
CouchDB,19.679000000000002,2019-07
CouchDB,19.764,2019-08
CouchDB,18.396,2019-09
CouchDB,18.037,2019-10
CouchDB,18.384,2019-11
CouchDB,18.116,2019-12
MarkLogic,4.53,2012-11
MarkLogic,3.861,2012-12
MarkLogic,3.051,2013-01
MarkLogic,3.077,2013-02
MarkLogic,3.9130000000000003,2013-03
MarkLogic,4.104,2013-04
MarkLogic,4.73,2013-05
MarkLogic,4.667,2013-06
MarkLogic,4.364,2013-07
MarkLogic,4.051,2013-08
MarkLogic,3.013,2013-09
MarkLogic,3.095,2013-10
MarkLogic,3.855,2013-11
MarkLogic,5.857,2013-12
MarkLogic,5.697,2014-01
MarkLogic,6.027,2014-02
MarkLogic,6.279,2014-03
MarkLogic,7.191,2014-04
MarkLogic,7.811,2014-05
MarkLogic,8.224,2014-06
MarkLogic,8.2,2014-07
MarkLogic,8.08,2014-08
MarkLogic,7.462000000000001,2014-09
MarkLogic,7.8660000000000005,2014-10
MarkLogic,8.097999999999999,2014-11
MarkLogic,8.542,2014-12
MarkLogic,9.031,2015-01
MarkLogic,9.509,2015-02
MarkLogic,10.302,2015-03
MarkLogic,10.211,2015-04
MarkLogic,9.905,2015-05
MarkLogic,10.777000000000001,2015-06
MarkLogic,11.134,2015-07
MarkLogic,11.712,2015-08
MarkLogic,11.52,2015-09
MarkLogic,11.341,2015-10
MarkLogic,10.998,2015-11
MarkLogic,10.359000000000002,2015-12
MarkLogic,9.923,2016-01
MarkLogic,9.323,2016-02
MarkLogic,9.363,2016-03
MarkLogic,9.118,2016-04
MarkLogic,9.074,2016-05
MarkLogic,9.567,2016-06
MarkLogic,9.753,2016-07
MarkLogic,10.039,2016-08
MarkLogic,10.147,2016-09
MarkLogic,10.300999999999998,2016-10
MarkLogic,10.219,2016-11
MarkLogic,10.328,2016-12
MarkLogic,10.192,2017-01
MarkLogic,10.735,2017-02
MarkLogic,11.107000000000001,2017-03
MarkLogic,11.199000000000002,2017-04
MarkLogic,11.479000000000001,2017-05
MarkLogic,12.129000000000001,2017-06
MarkLogic,12.432,2017-07
MarkLogic,12.498,2017-08
MarkLogic,12.100999999999999,2017-09
MarkLogic,11.812000000000001,2017-10
MarkLogic,11.554,2017-11
MarkLogic,11.152000000000001,2017-12
MarkLogic,11.208,2018-01
MarkLogic,11.026,2018-02
MarkLogic,10.972000000000001,2018-03
MarkLogic,10.625,2018-04
MarkLogic,10.392999999999999,2018-05
MarkLogic,10.969000000000001,2018-06
MarkLogic,11.311,2018-07
MarkLogic,11.207,2018-08
MarkLogic,11.527999999999999,2018-09
MarkLogic,12.629000000000001,2018-10
MarkLogic,13.466,2018-11
MarkLogic,14.277999999999999,2018-12
MarkLogic,14.259,2019-01
MarkLogic,14.994000000000002,2019-02
MarkLogic,13.745,2019-03
MarkLogic,14.468,2019-04
MarkLogic,14.049000000000001,2019-05
MarkLogic,13.509,2019-06
MarkLogic,13.814,2019-07
MarkLogic,14.460999999999999,2019-08
MarkLogic,13.42,2019-09
MarkLogic,13.064,2019-10
MarkLogic,12.824000000000002,2019-11
